subscription_id,user_id,subscription_start_date,plan_tier,monthly_revenue,billing_cycle,is_active
S002385,U006139,2024-06-28,Pro,14.99,Monthly,False
S002386,U006140,2024-07-18,Family,19.99,Annual,True
S002387,U006143,2025-04-08,Pro,14.99,Annual,False
S002388,U006144,2025-10-29,Family,29.99,Annual,False
S002389,U006151,2025-01-24,Pro,19.99,Monthly,True
S002390,U006152,2024-09-02,Pro,14.99,Annual,False
S002391,U006153,2024-12-05,Pro,12.99,Monthly,False
S002392,U006158,2024-11-04,Family,19.99,Monthly,False
S002393,U006164,2025-01-28,Pro,14.99,Monthly,True
S002394,U006170,2024-07-23,Family,24.99,Monthly,True
S002395,U006171,2024-02-13,Pro,12.99,Monthly,False
S002396,U006173,2024-09-04,Pro,19.99,Monthly,True
S002397,U006176,2026-01-10,Pro,14.99,Monthly,True
S002398,U006177,2024-04-12,Family,24.99,Monthly,True
S002399,U006181,2024-05-22,Pro,14.99,Monthly,True
S002400,U006182,2024-04-28,Family,19.99,Annual,False
S002401,U006183,2024-04-11,Pro,12.99,Monthly,False
S002402,U006184,2025-06-04,Pro,14.99,Annual,True
S002403,U006186,2024-03-19,Family,24.99,Annual,True
S002404,U006189,2025-07-25,Pro,12.99,Monthly,True
S002405,U006199,2024-09-23,Family,19.99,Monthly,True
S002406,U006203,2025-10-29,Pro,19.99,Annual,True
S002407,U006204,2024-06-03,Pro,19.99,Annual,True
S002408,U006211,2025-01-21,Pro,14.99,Monthly,False
S002409,U006212,2024-12-18,Pro,19.99,Monthly,True
S002410,U006218,2025-04-13,Pro,14.99,Annual,True
S002411,U006222,2024-07-23,Pro,14.99,Monthly,True
S002412,U006223,2025-10-05,Pro,14.99,Monthly,True
S002413,U006224,2025-09-19,Pro,14.99,Annual,False
S002414,U006225,2025-04-30,Family,24.99,Monthly,True
S002415,U006227,2025-11-23,Pro,12.99,Monthly,False
S002416,U006228,2025-09-03,Pro,19.99,Monthly,True
S002417,U006236,2025-06-08,Family,19.99,Monthly,False
S002418,U006241,2024-12-18,Pro,14.99,Annual,True
S002419,U006242,2025-02-09,Pro,19.99,Monthly,False
S002420,U006243,2025-03-20,Pro,19.99,Annual,False
S002421,U006251,2025-01-29,Family,24.99,Monthly,True
S002422,U006253,2025-05-11,Pro,14.99,Annual,False
S002423,U006254,2025-07-18,Pro,12.99,Monthly,False
S002424,U006256,2026-01-04,Pro,12.99,Monthly,True
S002425,U006258,2025-05-12,Pro,14.99,Monthly,True
S002426,U006260,2024-01-23,Pro,19.99,Annual,True
S002427,U006261,2025-04-17,Family,19.99,Annual,False
S002428,U006266,2025-08-23,Pro,19.99,Monthly,False
S002429,U006276,2025-02-26,Pro,19.99,Monthly,False
S002430,U006278,2024-09-04,Family,19.99,Monthly,False
S002431,U006280,2024-04-19,Family,29.99,Monthly,False
S002432,U006283,2024-09-20,Pro,12.99,Monthly,False
S002433,U006284,2025-06-29,Pro,14.99,Monthly,True
S002434,U006285,2025-10-03,Pro,14.99,Monthly,True
S002435,U006286,2025-12-21,Pro,14.99,Monthly,True
S002436,U006287,2025-12-30,Pro,19.99,Monthly,True
S002437,U006290,2025-11-04,Pro,14.99,Annual,True
S002438,U006292,2024-10-22,Family,29.99,Annual,False
S002439,U006293,2025-04-07,Pro,14.99,Monthly,True
S002440,U006294,2024-08-14,Family,29.99,Annual,False
S002441,U006295,2024-04-07,Pro,14.99,Monthly,False
S002442,U006298,2024-11-09,Family,24.99,Monthly,True
S002443,U006299,2024-05-11,Pro,19.99,Monthly,True
S002444,U006304,2024-10-17,Family,29.99,Monthly,True
S002445,U006307,2025-06-11,Pro,14.99,Monthly,False
S002446,U006308,2024-07-23,Family,19.99,Annual,False
S002447,U006309,2024-12-09,Family,19.99,Monthly,False
S002448,U006312,2024-04-02,Pro,14.99,Monthly,False
S002449,U006313,2025-08-05,Family,24.99,Monthly,True
S002450,U006316,2024-04-29,Family,24.99,Monthly,True
S002451,U006319,2024-05-24,Family,24.99,Annual,False
S002452,U006324,2024-06-25,Pro,14.99,Annual,True
S002453,U006327,2024-08-24,Pro,19.99,Annual,False
S002454,U006330,2024-12-07,Family,29.99,Monthly,False
S002455,U006331,2025-06-26,Family,19.99,Monthly,False
S002456,U006333,2025-05-27,Pro,19.99,Monthly,True
S002457,U006338,2024-06-20,Family,29.99,Monthly,False
S002458,U006342,2024-04-13,Pro,14.99,Monthly,True
S002459,U006346,2024-08-23,Family,29.99,Annual,True
S002460,U006347,2024-10-20,Pro,12.99,Monthly,False
S002461,U006350,2024-05-16,Pro,14.99,Monthly,False
S002462,U006351,2024-09-20,Pro,14.99,Annual,False
S002463,U006356,2024-09-01,Family,24.99,Monthly,False
S002464,U006357,2025-05-19,Pro,14.99,Monthly,True
S002465,U006359,2025-07-20,Pro,14.99,Monthly,True
S002466,U006362,2025-05-19,Pro,14.99,Annual,False
S002467,U006363,2025-02-28,Pro,12.99,Monthly,True
S002468,U006364,2025-12-24,Pro,19.99,Monthly,False
S002469,U006369,2024-03-21,Pro,14.99,Monthly,False
S002470,U006375,2025-11-23,Family,19.99,Annual,True
S002471,U006377,2024-08-18,Pro,12.99,Monthly,False
S002472,U006383,2024-09-12,Pro,12.99,Monthly,False
S002473,U006386,2024-12-29,Pro,19.99,Annual,False
S002474,U006390,2025-09-05,Pro,14.99,Monthly,True
S002475,U006394,2024-01-26,Pro,14.99,Monthly,True
S002476,U006395,2024-03-07,Family,24.99,Monthly,True
S002477,U006396,2025-09-05,Pro,12.99,Annual,False
S002478,U006398,2025-05-10,Pro,19.99,Monthly,False
S002479,U006399,2026-01-02,Pro,12.99,Monthly,True
S002480,U006400,2025-09-21,Pro,14.99,Annual,False
S002481,U006401,2024-07-06,Pro,14.99,Annual,False
S002482,U006402,2025-01-25,Family,19.99,Annual,True
S002483,U006408,2025-12-21,Pro,14.99,Annual,True
S002484,U006410,2024-12-23,Family,29.99,Annual,False
S002485,U006411,2025-10-26,Pro,14.99,Monthly,True
S002486,U006415,2025-11-15,Pro,19.99,Monthly,False
S002487,U006416,2024-06-19,Family,24.99,Monthly,True
S002488,U006419,2024-05-04,Pro,12.99,Monthly,True
S002489,U006421,2025-06-17,Family,24.99,Monthly,False
S002490,U006426,2025-01-03,Pro,12.99,Monthly,True
S002491,U006429,2024-01-27,Pro,12.99,Monthly,True
S002492,U006431,2025-02-27,Family,19.99,Monthly,True
S002493,U006432,2025-01-11,Pro,12.99,Monthly,True
S002494,U006436,2025-05-30,Pro,14.99,Monthly,False
S002495,U006444,2024-08-02,Family,29.99,Monthly,False
S002496,U006447,2025-08-02,Pro,14.99,Monthly,True
S002497,U006448,2025-01-30,Family,24.99,Monthly,True
S002498,U006452,2025-10-10,Pro,14.99,Monthly,True
S002499,U006454,2024-07-13,Pro,19.99,Monthly,False
S002500,U006455,2024-04-02,Pro,19.99,Monthly,False
S002501,U006460,2024-10-17,Family,19.99,Monthly,False
S002502,U006461,2025-08-01,Family,24.99,Monthly,False
S002503,U006462,2025-02-07,Pro,12.99,Annual,True
S002504,U006465,2025-10-29,Pro,12.99,Monthly,True
S002505,U006466,2025-06-24,Pro,14.99,Monthly,False
S002506,U006469,2024-02-27,Family,19.99,Monthly,True
S002507,U006471,2025-01-26,Pro,19.99,Annual,True
S002508,U006476,2025-11-26,Family,19.99,Monthly,True
S002509,U006477,2025-08-05,Pro,14.99,Monthly,False
S002510,U006478,2025-02-14,Family,19.99,Monthly,True
S002511,U006482,2025-07-03,Pro,12.99,Monthly,True
S002512,U006485,2025-10-26,Pro,14.99,Monthly,True
S002513,U006486,2024-11-03,Pro,14.99,Monthly,True
S002514,U006487,2024-12-14,Pro,12.99,Annual,False
S002515,U006493,2025-07-22,Pro,12.99,Monthly,True
S002516,U006494,2025-12-09,Family,24.99,Monthly,True
S002517,U006503,2024-08-16,Pro,12.99,Annual,False
S002518,U006507,2025-11-11,Pro,19.99,Monthly,True
S002519,U006509,2025-12-03,Family,19.99,Monthly,True
S002520,U006512,2025-11-03,Pro,14.99,Monthly,False
S002521,U006514,2025-09-17,Pro,12.99,Monthly,True
S002522,U006515,2024-10-19,Family,29.99,Monthly,False
S002523,U006517,2025-02-13,Pro,12.99,Annual,False
S002524,U006519,2025-10-05,Family,24.99,Annual,False
S002525,U006520,2024-04-17,Family,29.99,Monthly,False
S002526,U006521,2024-02-08,Family,29.99,Monthly,False
S002527,U006527,2025-11-15,Pro,19.99,Annual,False
S002528,U006534,2024-04-05,Pro,14.99,Annual,False
S002529,U006535,2025-10-17,Pro,19.99,Monthly,False
S002530,U006536,2024-10-21,Family,19.99,Monthly,False
S002531,U006537,2025-07-08,Family,24.99,Monthly,False
S002532,U006538,2024-03-03,Pro,19.99,Monthly,False
S002533,U006545,2024-05-17,Family,19.99,Annual,True
S002534,U006546,2024-09-11,Pro,19.99,Monthly,False
S002535,U006548,2025-03-03,Pro,14.99,Monthly,True
S002536,U006552,2025-11-25,Pro,14.99,Monthly,True
S002537,U006554,2025-09-06,Family,24.99,Monthly,True
S002538,U006555,2025-11-03,Pro,19.99,Monthly,True
S002539,U006556,2024-07-14,Pro,14.99,Monthly,False
S002540,U006557,2025-08-17,Pro,12.99,Monthly,False
S002541,U006558,2025-08-29,Pro,14.99,Annual,True
S002542,U006561,2025-11-01,Pro,19.99,Monthly,False
S002543,U006565,2025-05-23,Pro,14.99,Monthly,False
S002544,U006571,2024-07-26,Pro,12.99,Monthly,True
S002545,U006575,2024-12-23,Family,24.99,Monthly,True
S002546,U006579,2025-09-30,Family,29.99,Monthly,True
S002547,U006580,2025-04-19,Pro,19.99,Monthly,False
S002548,U006584,2024-12-10,Family,29.99,Monthly,True
S002549,U006586,2025-03-24,Pro,14.99,Monthly,True
S002550,U006588,2025-03-26,Pro,19.99,Monthly,False
S002551,U006591,2024-09-15,Pro,14.99,Monthly,True
S002552,U006592,2025-09-03,Family,19.99,Monthly,False
S002553,U006593,2025-08-15,Family,29.99,Monthly,False
S002554,U006595,2025-02-02,Pro,14.99,Monthly,False
S002555,U006596,2025-08-12,Family,19.99,Monthly,True
S002556,U006597,2024-10-22,Pro,19.99,Monthly,False
S002557,U006600,2025-04-28,Family,24.99,Annual,True
S002558,U006603,2024-03-11,Family,19.99,Monthly,False
S002559,U006604,2024-11-22,Pro,14.99,Annual,False
S002560,U006605,2025-09-25,Pro,19.99,Monthly,True
S002561,U006606,2024-02-18,Pro,14.99,Monthly,True
S002562,U006607,2025-07-08,Family,24.99,Monthly,True
S002563,U006608,2024-06-18,Pro,14.99,Monthly,False
S002564,U006613,2024-09-08,Pro,19.99,Monthly,False
S002565,U006614,2024-12-20,Pro,12.99,Monthly,True
S002566,U006616,2026-01-14,Pro,14.99,Monthly,True
S002567,U006619,2025-07-08,Pro,12.99,Monthly,True
S002568,U006622,2025-09-01,Pro,14.99,Annual,False
S002569,U006623,2024-06-22,Family,24.99,Monthly,False
S002570,U006630,2024-10-13,Pro,14.99,Annual,False
S002571,U006637,2024-05-09,Pro,19.99,Monthly,True
S002572,U006638,2025-08-22,Family,19.99,Monthly,True
S002573,U006639,2025-03-04,Pro,14.99,Annual,True
S002574,U006640,2025-09-06,Pro,19.99,Monthly,True
S002575,U006641,2024-08-24,Pro,12.99,Monthly,True
S002576,U006644,2025-06-10,Family,29.99,Monthly,True
S002577,U006645,2024-07-08,Pro,19.99,Annual,False
S002578,U006647,2025-12-24,Pro,14.99,Monthly,False
S002579,U006650,2024-04-12,Family,19.99,Monthly,False
S002580,U006651,2025-09-18,Pro,19.99,Monthly,False
S002581,U006653,2024-11-20,Pro,19.99,Annual,True
S002582,U006655,2025-09-05,Pro,14.99,Monthly,False
S002583,U006657,2024-04-21,Pro,14.99,Monthly,True
S002584,U006662,2025-03-31,Pro,12.99,Monthly,True
S002585,U006663,2024-06-05,Family,24.99,Monthly,False
S002586,U006664,2024-09-16,Family,29.99,Monthly,False
S002587,U006665,2025-12-07,Pro,12.99,Monthly,False
S002588,U006666,2025-09-29,Family,29.99,Monthly,False
S002589,U006667,2024-02-14,Pro,14.99,Annual,True
S002590,U006668,2025-10-28,Pro,14.99,Annual,True
S002591,U006672,2024-12-05,Pro,19.99,Monthly,True
S002592,U006680,2025-06-27,Pro,12.99,Monthly,False
S002593,U006685,2025-12-20,Pro,19.99,Annual,False
S002594,U006687,2025-04-10,Family,24.99,Annual,True
S002595,U006694,2024-11-21,Pro,14.99,Monthly,True
S002596,U006698,2024-12-27,Pro,14.99,Monthly,False
S002597,U006700,2025-05-15,Family,19.99,Monthly,False
S002598,U006706,2024-05-01,Pro,19.99,Monthly,False
S002599,U006707,2025-02-23,Pro,14.99,Monthly,False
S002600,U006708,2025-06-13,Family,29.99,Annual,False
S002601,U006709,2025-04-11,Pro,14.99,Monthly,False
S002602,U006710,2026-01-07,Pro,14.99,Monthly,False
S002603,U006711,2024-06-17,Family,29.99,Annual,False
S002604,U006713,2025-05-28,Pro,19.99,Annual,False
S002605,U006720,2024-08-15,Pro,12.99,Monthly,True
S002606,U006728,2025-04-21,Pro,19.99,Monthly,False
S002607,U006730,2025-12-23,Pro,14.99,Monthly,True
S002608,U006735,2025-03-09,Pro,19.99,Monthly,False
S002609,U006737,2025-01-27,Pro,14.99,Monthly,True
S002610,U006738,2025-01-27,Pro,14.99,Annual,False
S002611,U006740,2024-12-28,Pro,12.99,Monthly,True
S002612,U006743,2025-11-17,Pro,14.99,Monthly,False
S002613,U006746,2024-07-25,Pro,14.99,Monthly,False
S002614,U006751,2024-06-17,Family,24.99,Monthly,False
S002615,U006754,2024-09-22,Pro,12.99,Monthly,True
S002616,U006762,2024-10-03,Pro,12.99,Annual,False
S002617,U006763,2025-10-17,Pro,14.99,Monthly,False
S002618,U006764,2024-06-30,Family,29.99,Annual,False
S002619,U006765,2024-11-28,Pro,14.99,Monthly,True
S002620,U006772,2025-05-22,Pro,12.99,Monthly,True
S002621,U006775,2024-08-13,Pro,19.99,Monthly,True
S002622,U006776,2025-07-31,Family,24.99,Monthly,False
S002623,U006778,2024-08-24,Family,19.99,Annual,False
S002624,U006780,2025-07-05,Pro,14.99,Monthly,True
S002625,U006787,2026-01-17,Pro,19.99,Monthly,False
S002626,U006788,2025-12-23,Pro,12.99,Annual,False
S002627,U006789,2024-02-06,Pro,14.99,Monthly,False
S002628,U006793,2025-07-09,Pro,14.99,Monthly,True
S002629,U006794,2024-03-12,Pro,12.99,Monthly,True
S002630,U006799,2024-08-16,Family,29.99,Annual,True
S002631,U006801,2025-11-01,Pro,14.99,Annual,False
S002632,U006802,2024-11-15,Pro,14.99,Annual,False
S002633,U006803,2024-03-27,Pro,14.99,Annual,False
S002634,U006811,2025-12-05,Family,19.99,Monthly,True
S002635,U006812,2025-11-30,Family,29.99,Monthly,False
S002636,U006813,2025-02-01,Pro,19.99,Annual,False
S002637,U006814,2024-05-23,Family,29.99,Monthly,True
S002638,U006815,2024-01-30,Pro,14.99,Annual,False
S002639,U006816,2024-11-25,Pro,14.99,Monthly,True
S002640,U006818,2025-03-03,Pro,19.99,Monthly,True
S002641,U006819,2024-09-23,Pro,14.99,Monthly,False
S002642,U006821,2025-07-13,Family,24.99,Annual,False
S002643,U006823,2024-05-12,Pro,12.99,Annual,False
S002644,U006825,2025-06-13,Family,29.99,Monthly,False
S002645,U006826,2025-10-12,Family,19.99,Monthly,True
S002646,U006828,2024-04-30,Pro,14.99,Annual,True
S002647,U006829,2024-08-16,Pro,19.99,Monthly,True
S002648,U006831,2025-06-24,Pro,12.99,Monthly,False
S002649,U006836,2024-02-22,Family,29.99,Monthly,True
S002650,U006841,2025-06-06,Pro,19.99,Monthly,False
S002651,U006844,2024-02-02,Pro,12.99,Monthly,True
S002652,U006845,2025-01-17,Family,29.99,Monthly,False
S002653,U006847,2025-01-18,Pro,12.99,Monthly,False
S002654,U006853,2024-10-17,Family,29.99,Annual,False
S002655,U006854,2024-04-08,Family,29.99,Annual,False
S002656,U006857,2025-02-21,Pro,14.99,Monthly,True
S002657,U006860,2024-11-11,Pro,14.99,Monthly,False
S002658,U006861,2024-09-15,Pro,14.99,Monthly,True
S002659,U006862,2024-06-30,Pro,19.99,Annual,True
S002660,U006863,2025-01-22,Pro,19.99,Monthly,True
S002661,U006869,2025-07-27,Pro,19.99,Monthly,False
S002662,U006871,2025-10-19,Pro,14.99,Monthly,False
S002663,U006874,2024-09-07,Pro,19.99,Monthly,True
S002664,U006876,2024-09-25,Pro,19.99,Monthly,True
S002665,U006884,2025-07-30,Pro,14.99,Monthly,False
S002666,U006891,2026-01-01,Pro,14.99,Monthly,False
S002667,U006892,2024-08-20,Pro,12.99,Annual,True
S002668,U006894,2024-11-29,Pro,12.99,Annual,False
S002669,U006897,2025-07-07,Family,29.99,Monthly,True
S002670,U006900,2024-06-25,Pro,14.99,Annual,False
S002671,U006902,2025-08-26,Pro,19.99,Monthly,True
S002672,U006903,2024-06-23,Pro,14.99,Monthly,True
S002673,U006905,2024-04-19,Pro,12.99,Monthly,False
S002674,U006908,2024-05-28,Pro,12.99,Monthly,True
S002675,U006909,2024-07-27,Family,29.99,Annual,True
S002676,U006910,2024-11-27,Pro,14.99,Monthly,True
S002677,U006911,2024-06-13,Family,24.99,Monthly,False
S002678,U006915,2025-03-29,Family,24.99,Annual,False
S002679,U006917,2025-05-02,Pro,19.99,Monthly,False
S002680,U006919,2024-10-20,Pro,14.99,Annual,False
S002681,U006922,2024-05-06,Pro,12.99,Monthly,False
S002682,U006923,2024-06-08,Pro,12.99,Monthly,True
S002683,U006928,2024-10-19,Pro,14.99,Monthly,False
S002684,U006930,2025-08-31,Pro,14.99,Annual,False
S002685,U006932,2024-09-19,Pro,14.99,Monthly,True
S002686,U006934,2024-09-20,Pro,12.99,Monthly,False
S002687,U006936,2025-12-15,Pro,12.99,Monthly,True
S002688,U006937,2024-03-02,Pro,12.99,Monthly,True
S002689,U006941,2025-06-11,Pro,19.99,Monthly,True
S002690,U006945,2025-05-27,Pro,14.99,Monthly,False
S002691,U006947,2025-12-06,Family,19.99,Annual,False
S002692,U006950,2025-03-06,Pro,12.99,Monthly,True
S002693,U006953,2024-06-15,Family,29.99,Monthly,True
S002694,U006954,2024-06-28,Pro,14.99,Monthly,True
S002695,U006955,2024-08-01,Pro,19.99,Monthly,True
S002696,U006957,2024-02-15,Pro,19.99,Monthly,True
S002697,U006958,2025-03-28,Pro,19.99,Monthly,True
S002698,U006959,2024-01-30,Pro,12.99,Monthly,False
S002699,U006960,2024-10-24,Family,24.99,Monthly,True
S002700,U006966,2024-03-30,Pro,12.99,Monthly,True
S002701,U006969,2025-10-08,Family,19.99,Monthly,True
S002702,U006970,2025-06-16,Family,24.99,Annual,False
S002703,U006971,2025-12-23,Pro,14.99,Monthly,True
S002704,U006972,2024-12-11,Pro,12.99,Annual,False
S002705,U006975,2025-04-15,Family,29.99,Monthly,False
S002706,U006976,2025-03-01,Pro,12.99,Monthly,True
S002707,U006977,2024-03-06,Pro,19.99,Monthly,True
S002708,U006981,2025-02-22,Pro,12.99,Monthly,True
S002709,U006982,2025-10-29,Family,24.99,Monthly,True
S002710,U006983,2025-08-26,Pro,14.99,Monthly,False
S002711,U006995,2024-10-03,Family,24.99,Monthly,False
S002712,U006999,2024-03-11,Pro,19.99,Monthly,True
S002713,U007001,2025-02-16,Family,29.99,Monthly,True
S002714,U007004,2024-03-27,Pro,14.99,Monthly,True
S002715,U007005,2024-07-26,Pro,19.99,Monthly,False
S002716,U007009,2024-12-14,Pro,19.99,Monthly,False
S002717,U007017,2026-01-15,Pro,14.99,Monthly,False
S002718,U007024,2025-06-24,Pro,12.99,Monthly,True
S002719,U007028,2025-12-21,Pro,19.99,Monthly,False
S002720,U007030,2024-06-22,Pro,14.99,Monthly,True
S002721,U007032,2025-04-08,Family,29.99,Monthly,True
S002722,U007036,2024-07-12,Family,24.99,Monthly,True
S002723,U007037,2025-05-19,Pro,19.99,Monthly,True
S002724,U007039,2026-01-14,Family,29.99,Monthly,False
S002725,U007040,2024-08-26,Family,24.99,Monthly,True
S002726,U007042,2024-04-25,Family,24.99,Monthly,True
S002727,U007048,2024-07-23,Pro,12.99,Monthly,True
S002728,U007054,2025-11-08,Pro,12.99,Annual,True
S002729,U007055,2025-02-08,Pro,14.99,Monthly,False
S002730,U007059,2025-03-04,Family,24.99,Annual,True
S002731,U007065,2025-02-15,Family,19.99,Annual,False
S002732,U007069,2025-09-07,Pro,14.99,Annual,True
S002733,U007077,2025-03-26,Family,24.99,Monthly,True
S002734,U007079,2024-11-27,Pro,14.99,Monthly,False
S002735,U007082,2025-10-21,Pro,19.99,Monthly,False
S002736,U007083,2024-07-26,Family,19.99,Monthly,False
S002737,U007088,2025-10-16,Pro,19.99,Monthly,True
S002738,U007089,2024-10-16,Family,29.99,Monthly,True
S002739,U007093,2025-06-26,Pro,19.99,Monthly,False
S002740,U007096,2025-10-05,Family,29.99,Annual,False
S002741,U007097,2025-06-15,Family,29.99,Annual,True
S002742,U007102,2025-05-27,Family,19.99,Monthly,True
S002743,U007103,2025-05-07,Pro,19.99,Annual,False
S002744,U007106,2024-04-22,Family,19.99,Monthly,False
S002745,U007110,2024-10-10,Family,24.99,Monthly,True
S002746,U007111,2025-08-08,Family,24.99,Annual,False
S002747,U007112,2024-10-28,Family,29.99,Monthly,False
S002748,U007116,2024-08-21,Pro,12.99,Annual,False
S002749,U007122,2025-01-14,Family,24.99,Monthly,False
S002750,U007128,2025-09-14,Pro,14.99,Monthly,False
S002751,U007131,2024-04-16,Pro,19.99,Monthly,True
S002752,U007133,2024-05-19,Pro,12.99,Monthly,True
S002753,U007134,2025-03-30,Family,19.99,Monthly,True
S002754,U007136,2024-07-03,Family,19.99,Monthly,False
S002755,U007137,2025-12-09,Pro,14.99,Monthly,True
S002756,U007140,2025-12-09,Pro,19.99,Monthly,False
S002757,U007143,2025-09-30,Pro,19.99,Monthly,True
S002758,U007145,2025-08-11,Pro,12.99,Monthly,True
S002759,U007146,2024-08-04,Pro,19.99,Monthly,True
S002760,U007148,2025-09-19,Pro,12.99,Monthly,False
S002761,U007150,2024-03-03,Family,24.99,Monthly,True
S002762,U007152,2024-12-03,Pro,12.99,Monthly,False
S002763,U007153,2024-12-12,Family,19.99,Monthly,False
S002764,U007154,2025-02-04,Pro,19.99,Monthly,False
S002765,U007155,2025-02-13,Pro,14.99,Annual,True
S002766,U007157,2025-04-08,Pro,12.99,Monthly,False
S002767,U007158,2025-08-13,Pro,12.99,Monthly,True
S002768,U007169,2025-07-09,Family,24.99,Monthly,False
S002769,U007170,2024-09-01,Pro,14.99,Monthly,True
S002770,U007171,2025-12-31,Pro,14.99,Annual,False
S002771,U007175,2024-05-27,Pro,12.99,Monthly,False
S002772,U007176,2025-09-05,Family,29.99,Annual,True
S002773,U007178,2025-07-30,Pro,12.99,Monthly,True
S002774,U007179,2024-05-02,Pro,14.99,Annual,False
