user_id,signup_date,country,device_type,acquisition_channel,plan_interest
U004426,2025-08-08,Netherlands,Desktop,Referral,Pro
U004427,2025-11-24,Germany,Tablet,Email Campaign,Free
U004428,2025-09-27,Canada,Desktop,Organic Search,Pro
U004429,2024-05-30,Canada,Mobile,Paid Search,Free
U004430,2024-05-03,United Kingdom,Desktop,Paid Search,Free
U004431,2025-04-04,Canada,Desktop,Paid Search,Pro
U004432,2024-06-26,Netherlands,Tablet,Paid Search,Free
U004433,2024-06-20,France,Mobile,Referral,Free
U004434,2024-08-04,United States,Mobile,Email Campaign,Free
U004435,2024-07-16,Spain,Desktop,Facebook Ads,Free
U004436,2024-05-09,Germany,Desktop,Email Campaign,Pro
U004437,2024-02-13,United Kingdom,Desktop,Email Campaign,Free
U004438,2025-03-09,United States,Desktop,Email Campaign,Free
U004439,2024-03-21,France,Desktop,Organic Search,Free
U004440,2025-11-30,Spain,Mobile,Organic Search,Free
U004441,2025-03-21,Spain,Mobile,Facebook Ads,Free
U004442,2024-07-25,United States,Desktop,Organic Search,Pro
U004443,2025-10-04,Germany,Mobile,Email Campaign,Pro
U004444,2024-05-31,United Kingdom,Desktop,Email Campaign,Pro
U004445,2025-09-01,Canada,Desktop,Facebook Ads,Pro
U004446,2024-09-21,United States,Mobile,Referral,Free
U004447,2024-11-23,United States,Desktop,Organic Search,Pro
U004448,2024-03-09,United Kingdom,Desktop,Email Campaign,Free
U004449,2024-03-30,Germany,Mobile,Email Campaign,Free
U004450,2025-02-01,Germany,Mobile,Facebook Ads,Pro
U004451,2025-07-23,Australia,Tablet,Paid Search,Free
U004452,2025-02-10,Australia,Desktop,Paid Search,Pro
U004453,2025-07-19,United Kingdom,Desktop,Email Campaign,Free
U004454,2024-11-29,United States,Desktop,Email Campaign,Free
U004455,2024-10-09,Germany,Mobile,Email Campaign,Free
U004456,2025-06-16,Canada,Desktop,Email Campaign,Free
U004457,2025-04-14,United States,Mobile,Paid Search,Free
U004458,2024-01-13,United Kingdom,Mobile,Paid Search,Free
U004459,2025-12-18,United States,Mobile,Referral,Free
U004460,2025-09-30,United States,Desktop,Email Campaign,Pro
U004461,2025-08-24,Canada,Desktop,Email Campaign,Free
U004462,2025-06-19,Australia,Desktop,Referral,Free
U004463,2025-03-05,United Kingdom,Tablet,Email Campaign,Family
U004464,2024-04-25,France,Mobile,Organic Search,Family
U004465,2025-02-28,France,Mobile,Referral,Free
U004466,2024-06-02,Australia,Desktop,Facebook Ads,Free
U004467,2024-05-31,Netherlands,Desktop,Organic Search,Free
U004468,2025-08-03,Germany,Desktop,Organic Search,Family
U004469,2025-08-25,Australia,Desktop,Email Campaign,Free
U004470,2025-08-19,United States,Desktop,Direct,Free
U004471,2024-04-12,United Kingdom,Mobile,Referral,Pro
U004472,2024-04-18,United States,Mobile,Facebook Ads,Free
U004473,2025-07-30,Netherlands,Mobile,Facebook Ads,Pro
U004474,2024-04-13,Australia,Mobile,Organic Search,Pro
U004475,2024-10-19,United States,Tablet,Direct,Free
U004476,2025-07-02,United States,Desktop,Email Campaign,Free
U004477,2024-12-18,Germany,Tablet,Referral,Free
U004478,2025-02-24,France,Mobile,Paid Search,Free
U004479,2024-09-27,France,Tablet,Organic Search,Free
U004480,2025-01-27,United Kingdom,Mobile,Paid Search,Family
U004481,2025-11-01,United States,Tablet,Direct,Pro
U004482,2025-05-12,United Kingdom,Mobile,Paid Search,Free
U004483,2025-08-08,Germany,Tablet,Email Campaign,Free
U004484,2025-09-15,France,Desktop,Email Campaign,Pro
U004485,2025-04-29,Spain,Mobile,Email Campaign,Pro
U004486,2024-02-08,Spain,Desktop,Email Campaign,Free
U004487,2024-06-25,Germany,Desktop,Referral,Free
U004488,2024-10-09,Germany,Desktop,Email Campaign,Free
U004489,2025-02-16,United States,Desktop,Email Campaign,Pro
U004490,2024-05-27,United Kingdom,Tablet,Organic Search,Family
U004491,2025-09-25,United Kingdom,Desktop,Referral,Free
U004492,2025-09-15,France,Mobile,Email Campaign,Free
U004493,2025-11-28,Germany,Desktop,Organic Search,Pro
U004494,2025-12-11,United States,Mobile,Direct,Free
U004495,2025-02-15,France,Desktop,Referral,Pro
U004496,2024-02-09,Germany,Desktop,Email Campaign,Free
U004497,2025-02-09,Spain,Mobile,Referral,Pro
U004498,2024-12-05,Spain,Desktop,Facebook Ads,Pro
U004499,2025-12-08,United States,Mobile,Email Campaign,Pro
U004500,2024-08-31,Netherlands,Mobile,Email Campaign,Pro
U004501,2024-02-20,Spain,Desktop,Referral,Pro
U004502,2025-05-01,Canada,Desktop,Facebook Ads,Family
U004503,2024-10-02,France,Desktop,Email Campaign,Family
U004504,2025-01-16,Canada,Mobile,Paid Search,Pro
U004505,2024-01-21,Germany,Tablet,Facebook Ads,Free
U004506,2024-12-11,Germany,Desktop,Email Campaign,Family
U004507,2024-11-06,Spain,Tablet,Referral,Pro
U004508,2024-11-14,Canada,Mobile,Direct,Pro
U004509,2024-10-14,Spain,Desktop,Email Campaign,Family
U004510,2025-05-18,Germany,Mobile,Email Campaign,Pro
U004511,2025-12-13,France,Tablet,Referral,Free
U004512,2025-12-02,Canada,Mobile,Email Campaign,Free
U004513,2024-04-10,United States,Tablet,Organic Search,Pro
U004514,2024-08-21,Canada,Mobile,Organic Search,Pro
U004515,2024-05-17,Canada,Desktop,Referral,Free
U004516,2024-11-03,United States,Tablet,Email Campaign,Family
U004517,2025-03-29,France,Mobile,Paid Search,Pro
U004518,2024-11-24,Spain,Tablet,Email Campaign,Family
U004519,2024-10-02,Canada,Tablet,Organic Search,Pro
U004520,2025-03-02,France,Desktop,Organic Search,Pro
U004521,2025-09-11,United Kingdom,Mobile,Email Campaign,Family
U004522,2025-10-23,Canada,Desktop,Referral,Free
U004523,2024-04-01,United Kingdom,Desktop,Email Campaign,Free
U004524,2024-07-11,United States,Desktop,Direct,Free
U004525,2025-03-28,United States,Tablet,Paid Search,Free
U004526,2024-08-04,United States,Mobile,Organic Search,Free
U004527,2025-02-20,United Kingdom,Mobile,Organic Search,Free
U004528,2025-05-11,Germany,Desktop,Direct,Free
U004529,2025-06-12,United States,Mobile,Paid Search,Free
U004530,2025-01-17,Germany,Tablet,Email Campaign,Pro
U004531,2024-02-27,Canada,Tablet,Email Campaign,Free
U004532,2025-06-11,United Kingdom,Desktop,Email Campaign,Family
U004533,2024-06-11,Germany,Mobile,Direct,Free
U004534,2024-03-08,Germany,Mobile,Facebook Ads,Pro
U004535,2024-11-14,Canada,Tablet,Paid Search,Family
U004536,2025-12-27,United Kingdom,Desktop,Email Campaign,Free
U004537,2025-06-02,United States,Desktop,Email Campaign,Free
U004538,2025-02-17,France,Mobile,Email Campaign,Family
U004539,2024-05-18,Germany,Desktop,Facebook Ads,Free
U004540,2025-06-20,Spain,Desktop,Facebook Ads,Pro
U004541,2025-08-05,Spain,Mobile,Email Campaign,Pro
U004542,2024-01-30,Spain,Desktop,Email Campaign,Free
U004543,2024-06-26,United States,Desktop,Email Campaign,Family
U004544,2024-07-16,United States,Desktop,Email Campaign,Family
U004545,2024-07-24,United Kingdom,Desktop,Email Campaign,Free
U004546,2024-02-29,Canada,Desktop,Organic Search,Free
U004547,2024-09-12,United Kingdom,Desktop,Organic Search,Pro
U004548,2024-02-03,United States,Tablet,Facebook Ads,Pro
U004549,2025-04-12,United States,Desktop,Direct,Free
U004550,2024-02-21,Netherlands,Mobile,Email Campaign,Free
U004551,2025-01-04,Canada,Mobile,Email Campaign,Pro
U004552,2025-12-22,United States,Desktop,Direct,Pro
U004553,2024-07-22,France,Mobile,Paid Search,Free
U004554,2024-10-07,United States,Mobile,Email Campaign,Free
U004555,2025-01-12,France,Desktop,Organic Search,Pro
U004556,2025-04-20,United Kingdom,Mobile,Email Campaign,Pro
U004557,2025-06-01,United States,Mobile,Email Campaign,Pro
U004558,2025-02-10,Netherlands,Desktop,Paid Search,Free
U004559,2025-10-12,Netherlands,Desktop,Organic Search,Pro
U004560,2024-05-06,United Kingdom,Desktop,Organic Search,Free
U004561,2025-11-28,France,Desktop,Organic Search,Free
U004562,2024-02-01,United Kingdom,Mobile,Organic Search,Free
U004563,2024-09-04,United States,Desktop,Paid Search,Free
U004564,2025-01-16,Spain,Mobile,Email Campaign,Free
U004565,2025-05-15,United States,Desktop,Email Campaign,Free
U004566,2025-08-31,Germany,Desktop,Organic Search,Family
U004567,2025-04-01,France,Mobile,Email Campaign,Free
U004568,2024-06-30,United States,Mobile,Organic Search,Free
U004569,2025-04-30,France,Mobile,Email Campaign,Pro
U004570,2025-08-23,United States,Desktop,Organic Search,Pro
U004571,2025-07-18,Australia,Desktop,Organic Search,Free
U004572,2024-12-24,Canada,Mobile,Organic Search,Family
U004573,2024-12-18,Canada,Desktop,Email Campaign,Free
U004574,2024-06-16,United Kingdom,Mobile,Email Campaign,Pro
U004575,2024-09-21,United States,Tablet,Organic Search,Pro
U004576,2025-12-06,France,Desktop,Paid Search,Pro
U004577,2024-04-02,Germany,Mobile,Direct,Pro
U004578,2024-10-18,Germany,Desktop,Facebook Ads,Pro
U004579,2024-01-29,Germany,Desktop,Email Campaign,Pro
U004580,2025-01-30,United States,Tablet,Email Campaign,Free
U004581,2024-02-20,United States,Mobile,Email Campaign,Free
U004582,2024-06-15,United Kingdom,Desktop,Direct,Free
U004583,2025-08-08,United States,Mobile,Email Campaign,Free
U004584,2024-08-07,United Kingdom,Desktop,Referral,Family
U004585,2024-08-14,Netherlands,Desktop,Referral,Free
U004586,2025-10-24,France,Mobile,Email Campaign,Pro
U004587,2024-08-18,Germany,Tablet,Email Campaign,Pro
U004588,2025-11-24,Australia,Desktop,Paid Search,Family
U004589,2024-07-30,Netherlands,Tablet,Organic Search,Pro
U004590,2024-10-02,United States,Mobile,Organic Search,Free
U004591,2025-10-29,United States,Mobile,Facebook Ads,Free
U004592,2025-02-23,United Kingdom,Desktop,Email Campaign,Free
U004593,2025-06-09,United Kingdom,Mobile,Email Campaign,Pro
U004594,2024-01-21,France,Tablet,Paid Search,Family
U004595,2025-11-29,Canada,Mobile,Email Campaign,Pro
U004596,2024-01-10,United States,Desktop,Email Campaign,Free
U004597,2025-04-30,United Kingdom,Mobile,Direct,Free
U004598,2024-05-15,Spain,Mobile,Paid Search,Family
U004599,2025-10-24,United States,Desktop,Organic Search,Free
U004600,2024-06-26,United Kingdom,Desktop,Email Campaign,Free
U004601,2025-09-07,Netherlands,Mobile,Email Campaign,Free
U004602,2024-01-09,United States,Desktop,Email Campaign,Pro
U004603,2024-08-17,United Kingdom,Mobile,Referral,Family
U004604,2024-09-15,Australia,Tablet,Email Campaign,Family
U004605,2025-09-14,United States,Mobile,Email Campaign,Family
U004606,2024-11-08,France,Desktop,Direct,Pro
U004607,2025-12-30,United States,Desktop,Direct,Free
U004608,2025-12-27,United Kingdom,Desktop,Email Campaign,Pro
U004609,2025-10-20,United States,Mobile,Email Campaign,Free
U004610,2024-10-08,United Kingdom,Mobile,Referral,Pro
U004611,2025-03-09,Germany,Desktop,Email Campaign,Free
U004612,2025-01-20,Spain,Desktop,Facebook Ads,Free
U004613,2024-12-23,United States,Desktop,Organic Search,Free
U004614,2025-04-15,Spain,Desktop,Email Campaign,Free
U004615,2024-09-15,United States,Mobile,Referral,Free
U004616,2024-08-11,United States,Mobile,Email Campaign,Free
U004617,2025-04-22,United Kingdom,Mobile,Direct,Free
U004618,2024-11-05,United Kingdom,Desktop,Direct,Pro
U004619,2025-11-24,Germany,Desktop,Email Campaign,Free
U004620,2025-06-17,France,Desktop,Email Campaign,Free
U004621,2025-09-30,Germany,Tablet,Email Campaign,Pro
U004622,2025-02-10,France,Mobile,Paid Search,Free
U004623,2025-08-21,Netherlands,Desktop,Email Campaign,Free
U004624,2024-04-14,Germany,Mobile,Direct,Family
U004625,2024-01-08,Australia,Desktop,Organic Search,Free
U004626,2025-06-07,Spain,Desktop,Email Campaign,Free
U004627,2025-11-09,France,Mobile,Direct,Free
U004628,2025-01-18,United States,Desktop,Direct,Free
U004629,2025-07-28,Canada,Tablet,Email Campaign,Free
U004630,2025-10-24,Spain,Desktop,Paid Search,Free
U004631,2025-08-31,United States,Desktop,Referral,Family
U004632,2025-09-15,United Kingdom,Tablet,Paid Search,Free
U004633,2024-10-16,Germany,Mobile,Organic Search,Free
U004634,2024-11-01,Germany,Desktop,Email Campaign,Free
U004635,2025-12-01,United States,Tablet,Facebook Ads,Pro
U004636,2024-04-20,Netherlands,Tablet,Direct,Free
U004637,2025-05-08,United Kingdom,Mobile,Referral,Free
U004638,2024-03-06,Canada,Desktop,Email Campaign,Pro
U004639,2024-12-10,Germany,Mobile,Facebook Ads,Family
U004640,2024-10-10,United States,Mobile,Email Campaign,Family
U004641,2025-10-17,Netherlands,Mobile,Organic Search,Free
U004642,2024-11-28,United States,Tablet,Email Campaign,Pro
U004643,2024-10-10,Spain,Mobile,Organic Search,Free
U004644,2024-09-24,United States,Mobile,Paid Search,Pro
U004645,2025-11-02,Spain,Desktop,Organic Search,Free
U004646,2025-12-29,United Kingdom,Mobile,Organic Search,Pro
U004647,2025-10-29,Netherlands,Desktop,Email Campaign,Pro
U004648,2024-11-01,Netherlands,Desktop,Organic Search,Free
U004649,2024-07-11,United Kingdom,Mobile,Email Campaign,Family
U004650,2024-06-02,United States,Desktop,Email Campaign,Free
U004651,2025-06-13,United Kingdom,Mobile,Organic Search,Pro
U004652,2024-09-03,United Kingdom,Mobile,Email Campaign,Free
U004653,2024-02-28,Australia,Mobile,Email Campaign,Free
U004654,2025-09-06,France,Desktop,Email Campaign,Free
U004655,2025-02-17,Germany,Tablet,Referral,Free
U004656,2025-11-07,France,Mobile,Referral,Free
U004657,2024-11-23,Australia,Mobile,Organic Search,Free
U004658,2025-11-28,Australia,Mobile,Email Campaign,Free
U004659,2024-05-23,Netherlands,Mobile,Facebook Ads,Free
U004660,2024-01-27,France,Mobile,Email Campaign,Pro
U004661,2025-11-02,Canada,Mobile,Referral,Free
U004662,2025-05-24,Canada,Mobile,Paid Search,Free
U004663,2024-10-29,United States,Mobile,Facebook Ads,Free
U004664,2024-09-22,Australia,Mobile,Email Campaign,Pro
U004665,2025-03-04,Canada,Mobile,Direct,Family
U004666,2025-02-18,United States,Tablet,Referral,Free
U004667,2025-02-01,United States,Mobile,Email Campaign,Family
U004668,2024-02-06,Australia,Tablet,Facebook Ads,Family
U004669,2025-08-20,Germany,Tablet,Paid Search,Free
U004670,2025-12-26,Australia,Tablet,Email Campaign,Pro
U004671,2025-08-08,United States,Mobile,Email Campaign,Free
U004672,2024-07-13,United States,Desktop,Email Campaign,Free
U004673,2024-12-17,Germany,Desktop,Direct,Pro
U004674,2025-12-31,Spain,Mobile,Referral,Free
U004675,2024-08-15,Canada,Desktop,Paid Search,Pro
U004676,2025-12-03,United Kingdom,Tablet,Facebook Ads,Pro
U004677,2025-07-01,United States,Desktop,Facebook Ads,Pro
U004678,2025-10-15,Australia,Mobile,Email Campaign,Pro
U004679,2025-05-02,Australia,Mobile,Organic Search,Pro
U004680,2025-11-18,France,Desktop,Paid Search,Family
U004681,2025-01-02,Australia,Mobile,Email Campaign,Pro
U004682,2025-06-03,United States,Desktop,Organic Search,Free
U004683,2024-11-03,United States,Mobile,Email Campaign,Pro
U004684,2024-06-23,France,Tablet,Direct,Family
U004685,2025-11-04,Germany,Desktop,Email Campaign,Free
U004686,2025-07-25,Germany,Desktop,Email Campaign,Family
U004687,2024-07-04,United States,Tablet,Organic Search,Free
U004688,2024-10-27,United States,Mobile,Organic Search,Free
U004689,2024-04-09,United Kingdom,Desktop,Email Campaign,Free
U004690,2025-04-27,United States,Desktop,Direct,Pro
U004691,2024-05-11,United States,Desktop,Referral,Free
U004692,2024-09-21,Canada,Mobile,Email Campaign,Free
U004693,2025-07-26,Spain,Tablet,Direct,Pro
U004694,2024-07-06,Netherlands,Mobile,Facebook Ads,Pro
U004695,2025-11-27,United States,Mobile,Email Campaign,Pro
U004696,2024-12-09,Germany,Desktop,Organic Search,Pro
U004697,2025-11-01,Canada,Mobile,Organic Search,Family
U004698,2024-04-01,Australia,Desktop,Direct,Pro
U004699,2024-08-15,Spain,Tablet,Organic Search,Free
U004700,2024-12-29,Spain,Tablet,Email Campaign,Family
U004701,2024-08-16,Germany,Mobile,Referral,Free
U004702,2024-11-10,United Kingdom,Mobile,Email Campaign,Free
U004703,2025-03-06,United States,Mobile,Email Campaign,Family
U004704,2024-12-05,United Kingdom,Desktop,Direct,Free
U004705,2025-01-15,United Kingdom,Desktop,Paid Search,Free
U004706,2024-09-23,Australia,Desktop,Referral,Family
U004707,2025-08-22,Spain,Mobile,Email Campaign,Pro
U004708,2024-10-28,Canada,Mobile,Email Campaign,Free
U004709,2025-04-19,United Kingdom,Tablet,Direct,Family
U004710,2024-04-30,United States,Desktop,Email Campaign,Free
U004711,2025-04-26,Australia,Tablet,Email Campaign,Free
U004712,2024-02-24,Spain,Tablet,Email Campaign,Pro
U004713,2025-10-11,Australia,Mobile,Email Campaign,Free
U004714,2025-08-20,United States,Desktop,Referral,Pro
U004715,2025-08-17,United States,Tablet,Facebook Ads,Free
U004716,2025-09-27,United Kingdom,Mobile,Organic Search,Free
U004717,2024-03-13,Netherlands,Desktop,Paid Search,Pro
U004718,2025-04-28,United States,Desktop,Organic Search,Free
U004719,2024-07-18,Spain,Desktop,Email Campaign,Family
U004720,2025-05-27,United States,Tablet,Facebook Ads,Free
U004721,2024-05-02,United States,Desktop,Email Campaign,Free
U004722,2025-11-28,Canada,Mobile,Facebook Ads,Pro
U004723,2025-01-25,Australia,Desktop,Facebook Ads,Free
U004724,2025-06-26,Germany,Mobile,Facebook Ads,Pro
U004725,2024-11-01,Spain,Mobile,Organic Search,Free
U004726,2025-02-27,United Kingdom,Mobile,Email Campaign,Free
U004727,2024-02-25,United States,Desktop,Email Campaign,Pro
U004728,2024-06-03,Germany,Desktop,Referral,Free
U004729,2024-05-20,Australia,Mobile,Email Campaign,Free
U004730,2024-07-24,United Kingdom,Mobile,Direct,Family
U004731,2024-12-16,Germany,Desktop,Email Campaign,Free
U004732,2025-02-23,United Kingdom,Desktop,Email Campaign,Free
U004733,2025-08-06,United States,Mobile,Referral,Family
U004734,2025-04-13,Germany,Mobile,Paid Search,Pro
U004735,2024-05-26,Spain,Tablet,Organic Search,Free
U004736,2024-11-19,Spain,Desktop,Referral,Family
U004737,2024-07-03,Germany,Tablet,Organic Search,Pro
U004738,2024-03-23,France,Mobile,Email Campaign,Free
U004739,2025-05-14,Canada,Mobile,Paid Search,Family
U004740,2024-12-06,Germany,Mobile,Referral,Pro
U004741,2025-10-08,France,Desktop,Email Campaign,Free
U004742,2024-06-30,Germany,Desktop,Organic Search,Free
U004743,2024-11-16,France,Mobile,Direct,Free
U004744,2025-10-11,Spain,Mobile,Facebook Ads,Family
U004745,2024-02-29,Spain,Mobile,Paid Search,Free
U004746,2024-01-05,Canada,Mobile,Organic Search,Free
U004747,2025-04-07,Spain,Mobile,Email Campaign,Free
U004748,2024-10-07,Germany,Desktop,Referral,Free
U004749,2024-08-02,Canada,Mobile,Email Campaign,Free
U004750,2024-06-21,United States,Desktop,Referral,Pro
U004751,2025-08-13,United Kingdom,Desktop,Organic Search,Free
U004752,2024-06-11,Netherlands,Desktop,Email Campaign,Pro
U004753,2025-05-16,United States,Desktop,Email Campaign,Pro
U004754,2024-03-31,United Kingdom,Desktop,Organic Search,Free
U004755,2024-05-12,United States,Desktop,Referral,Free
U004756,2025-09-21,United States,Tablet,Direct,Family
U004757,2025-03-20,United Kingdom,Mobile,Paid Search,Free
U004758,2025-10-10,United States,Desktop,Email Campaign,Free
U004759,2025-03-15,Australia,Desktop,Facebook Ads,Free
